FCID,ABAM_COV,ABGRC_COV,ABPRSH_COV,ACMA3_COV,ALRH2_COV,ALRU2_COV,CADE27_COV,CHCH7_COV,CHLA_COV,LIDE3_COV,NOTALY_COV,PIBR_COV,PICO_COV,PIJE_COV,PILA_COV,PIPO_COV,PISI_COV,PSME_COV,QUCH2_COV,QUGA4_COV,QUKE_COV,TABR2_COV,THPL_COV,TSHE_COV,UMCA_COV
57224,0.0,5.0,0.0,0.0,0.0,0.0,32.968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,2.0,0.0,22.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57225,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57226,0.0,25.0,0.0,0.0,0.0,0.0,7.6884,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57227,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57228,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57229,0.0,5.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57230,0.0,0.0,0.0,0.0,0.0,0.0,12.1905,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,39.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57231,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57232,0.0,10.0,0.0,0.0,0.0,0.0,22.1199,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5163,0.0,0.0,47.7954,0.0,0.0,0.0,3.0,0.0,0.0,0.0
57233,0.0,35.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9416,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57234,0.0,30.0,0.0,15.0,0.0,0.0,6.7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57235,0.0,1.0,0.0,0.0,0.0,0.0,16.473,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,15.0,0.0
57236,0.0,15.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0102,0.0,0.0,0.0,0.0,25.0,35.0,0.0
57237,0.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57256,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,11.308,10.0,0.0
57751,0.0,2.9554,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,39.3469,31.6139,0.0
57754,10.0,22.1199,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,5.0,0.0
57755,0.0,0.0,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,2.9554,0.0,13.9292,0.0,3.9211,1.0,1.0,0.0,0.0,0.0
57756,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7856,0.0,2.9554,0.0,15.6335,0.0,0.0,0.0,0.0,0.0
57757,0.0,3.9211,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8291,0.0,0.0,0.0,1.0,22.1199,39.3469,0.0
57761,0.0,10.4166,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801,35.0,0.0,45.1188,0.0,3.0,0.0,0.0,0.0,0.0,0.0
57762,0.0,25.9182,0.0,0.0,0.0,0.0,3.9211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2953,0.0,0.0,0.0,35.0,0.0,19.7481,0.0
57763,0.0,13.9292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.6553,0.0,0.0,0.0,5.0,0.0,57.2585,0.0
57764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
57765,0.0,13.9292,0.0,0.0,0.0,0.0,7.6884,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9554,0.0,0.0,39.3469,0.0,0.0,0.0,3.0,0.0,36.2372,0.0
57766,0.0,7.6884,0.0,3.0,0.0,0.0,6.7606,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,0.0,34.2953,0.0,0.0,0.0,3.0,0.0,55.0671,0.0
57767,0.0,57.2585,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,2.0,0.0
57769,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7633,2.0,0.0,0.0,1.0,0.0,1.0,0.0
57770,0.0,39.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57771,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1594,0.0,0.0,0.0,3.0,0.0,25.0,0.0
57772,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,59.343,0.0,15.0,5.0,0.0,0.0,0.0,0.0
57773,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,20.0,0.0
57774,0.0,25.9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2324,0.0,0.0,0.0,12.0,0.0,50.3415,0.0
57775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,2.9554,0.0,32.968,2.9554,0.0,0.0,0.0,0.0
57844,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9568,0.0,0.0,0.0,1.0,0.0,1.0,0.0
57911,0.0,0.0,0.0,5.0,0.0,1.0,9.5163,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,28.1076,0.0,0.0,0.0,1.0,0.0,50.3415,0.0
57917,0.0,20.5466,0.0,0.0,0.0,0.0,13.9292,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,55.0671,0.0,0.0,0.0,5.0,0.0,10.0,0.0
57919,0.0,3.0,0.0,0.0,0.0,0.0,23.6621,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7606,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57920,0.0,5.0,0.0,0.0,0.0,0.0,25.9182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308,8.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57922,0.0,29.5312,0.0,0.0,0.0,0.0,25.9182,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4166,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57957,0.0,5.8235,0.0,0.0,0.0,0.0,26.6553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5312,0.0,0.0,0.0,3.0,0.0,32.968,0.0
57958,0.0,5.8235,0.0,2.0,0.0,0.0,23.6621,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,5.8235,0.0
57961,0.0,10.4166,0.0,0.0,0.0,0.0,16.473,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6139,0.0,0.0,42.305,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57962,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9211,0.0,0.0,53.6987,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57963,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.3259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57964,0.0,0.0,0.0,3.0,0.0,0.0,3.9211,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57972,0.0,13.9292,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2324,0.0,0.0,0.0,15.0,0.0,32.968,0.0
57974,0.0,2.0,0.0,0.0,0.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9211,14.7856,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57975,0.0,42.305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57978,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6987,0.0,0.0,0.0,0.0,0.0,36.2372,0.0
57989,0.0,42.305,0.0,0.0,0.0,0.0,15.6335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7856,1.0,0.0,32.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57993,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6884,0.0,0.0,65.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57994,0.0,6.0,0.0,5.0,0.0,0.0,13.9292,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9292,0.0,0.0,52.7633,0.0,0.0,0.0,0.0,0.0,13.9292,0.0
57998,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57999,0.0,25.9182,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.3469,0.0,0.0,0.0,10.0,0.0,18.1269,0.0
58001,0.0,32.968,0.0,0.0,0.0,0.0,18.1269,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,1.0,0.0,0.0,10.0,0.0,7.0,0.0
58002,0.0,37.4998,0.0,0.0,0.0,0.0,19.7481,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,10.0,0.0,0.0,0.0
58005,0.0,10.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.343,0.0,0.0,0.0,2.0,0.0,7.0,0.0
58006,0.0,28.1076,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,8.0,0.0
58007,0.0,25.0,0.0,2.0,0.0,0.0,18.1269,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9211,15.0,0.0,45.1188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58009,0.0,34.9491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58010,0.0,52.7633,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58012,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,52.7633,0.0,0.0,0.0,1.0,0.0,6.7606,0.0
58014,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.7633,0.0,0.0,0.0,0.0,0.0,47.7954,0.0
58031,23.6621,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58092,0.0,28.823,0.0,0.0,0.0,0.0,22.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,54.6155,0.0,0.0,0.0,0.0,0.0,18.1269,0.0
58414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58417,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,15.0,4.0,0.0,0.0,0.0,0.0,30.0
58418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,57.2585,0.0
58667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,34.2953,0.0
58668,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,37.4998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.7606,2.0
58669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,3.9211,1.0
58670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
58671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,62.8423,0.0
58672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52.7633,0.0
58673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,16.473,2.0
58674,0.0,0.0,0.0,4.8771,0.0,2.0,0.0,0.0,23.6621,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,15.6335,5.8235
58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.9292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2708,0.0,0.0,0.0,0.0,0.0,5.8235,2.0
58676,0.0,2.0,0.0,3.9211,0.0,0.0,0.0,0.0,0.0,25.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,7.6884,15.6335
58677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,1.0,0.0,0.0,0.0,0.0,0.0,17.3041
58678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,20.5466,37.0
58679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
58680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,69.8806,0.0
58681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,2.0,0.0,0.0,0.0,0.0,2.0,1.0
58682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8771,0.0,61.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5964,0.0,0.0,0.0,0.0,0.0,3.0,0.0
58683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8948,0.0,0.0,0.0,0.0,0.0,2.0,0.0
58684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235,0.0,33.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5479,0.0,0.0,0.0,0.0,0.0,4.8771,0.0
58685,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,32.2943,3.0
58686,0.0,2.9554,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,62.4689,14.7856
58687,0.0,2.9554,0.0,13.0,0.0,1.0,0.0,0.0,4.8771,17.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,8.6069,9.5163
58688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,46.2056,0.0
58689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,50.8356,0.0
58690,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,51.3248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,33.635,0.0
58691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,59.7476,0.0
58692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1217,0.0,0.0,0.0,0.0,0.0,6.0,0.0
58693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
58695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8791,0.0,0.0,0.0,0.0,0.0,2.0,0.0
58696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58698,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3149,0.0,0.0,0.0,0.0,0.0,5.0,0.0
58699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7252,0.0,0.0,0.0,0.0,0.0,8.6069,0.0
58700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5673,28.0,0.0,0.0,0.0,0.0,0.0,0.0
58701,0.0,2.9554,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.635,0.0,0.0,0.0,0.0,17.3041,36.2372,0.0
58702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1188,0.0,0.0,0.0,0.0,0.0,3.0,0.0
58703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3469,0.0,0.0,0.0,5.0,0.0,51.8091,0.0
58704,0.0,3.9211,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
58705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,8.6069,0.0
58706,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3383,4.0,0.0,0.0,0.0,0.0,0.0,0.0
58707,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.305,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8424,0.0,0.0,0.0,0.0,0.0,19.7481,0.0
58709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2.0,0.0,8.6069,0.0
58710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,62.8423,0.0
58711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801,17.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7481,0.0,0.0,0.0,0.0,0.0,46.2056,0.0
58712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9491,36.8716,0.0,0.0,0.0,0.0,0.0,0.0
58713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,55.0671,0.0
58714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.9554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,0.0,38.1217,0.0
58715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,3.9211,11.0,0.0
58716,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,45.1188,0.0
58717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0642,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0102,3.0,0.0,0.0,0.0,0.0,25.9182,0.0
58718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,36.2372,0.0
58719,0.0,33.635,0.0,0.0,0.0,19.7481,0.0,0.0,3.9211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2953,0.0,0.0,0.0,1.0,0.0,48.8291,0.0
58720,0.0,25.9182,0.0,0.0,0.0,16.473,0.0,0.0,8.6069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,44.5673,0.0
58721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,25.1736,0.0
58722,0.0,0.0,0.0,9.5163,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,13.9292,46.7408,0.0
58723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.1217,16.473,0.0,0.0,0.0,0.0,0.0,0.0
58734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9504,0.0,0.0,0.0,0.0,0.0,44.5673,0.0
